year,serial,month,cpsid,asecflag,asecwth,pernum,cpsidp,cpsidv,asecwt,age,sex,empstat,occ2010,ind1990,uhrsworkt,educ,incwage,implied_hourly_wage
2025,516,3,20241300050700,1,1629.98,1,20241300050701,202413000507011,1629.98,43,Female,10,1840,900,40,111,92600,44.51923076923077
2025,516,3,20241300050700,1,1629.98,2,20241300050702,202413000507021,1629.98,44,Male,10,1010,732,50,111,120000,46.15384615384615
2025,517,3,20241300050800,1,953.11,1,20241300050801,202413000508011,953.11,39,Male,10,5110,362,45,123,170000,72.64957264957265
2025,520,3,20250305939100,1,3741.1,1,20250305939101,202503059391011,3741.1,38,Female,10,5120,832,40,111,86000,41.34615384615385
2025,523,3,20250305951500,1,1031.52,2,20250305951502,202503059515021,1031.52,36,Male,10,3850,910,63,92,102500,31.288156288156287
2025,524,3,20251300052400,1,1164.28,1,20251300052401,202513000524011,1164.28,43,Female,10,2010,840,40,111,57601,27.692788461538463
2025,524,3,20251300052400,1,1164.28,2,20251300052402,202513000524021,1164.28,51,Male,10,7810,601,30,73,10000,6.410256410256411
2025,525,3,20241202175300,1,2671.07,1,20241202175301,202412021753011,2671.07,34,Female,10,8810,242,40,111,44000,21.153846153846153
2025,525,3,20241202175300,1,2671.07,2,20241202175302,202412021753021,2671.07,35,Male,10,7750,242,40,111,63000,30.28846153846154
2025,527,3,20240200293700,1,2015.65,1,20240200293701,202402002937011,2015.65,28,Male,10,4700,591,40,73,35,0.016826923076923076
2025,527,3,20240200293700,1,2015.65,2,20240200293702,202402002937021,2015.65,20,Female,10,7800,610,40,73,18032,8.669230769230769
2025,539,3,20250304219700,1,832.75,1,20250304219701,202503042197011,832.75,43,Female,10,120,840,45,111,66000,28.205128205128204
2025,539,3,20250304219700,1,832.75,2,20250304219702,202503042197021,832.75,46,Male,10,7220,10,55,40,58000,20.27972027972028
2025,541,3,20240500470100,1,886.49,1,20240500470101,202405004701011,886.49,51,Male,10,726,881,40,111,65000,31.25
2025,541,3,20240500470100,1,886.49,2,20240500470102,202405004701021,886.49,38,Female,10,5700,831,20,111,35000,33.65384615384615
2025,544,3,20240305120300,1,886.49,1,20240305120301,202403051203011,886.49,38,Female,10,4020,601,24,73,15000,12.01923076923077
2025,547,3,20250205086700,1,1225.34,1,20250205086701,202502050867011,1225.34,65,Female,10,4850,151,17,73,15500,17.533936651583712
2025,547,3,20250205086700,1,1225.34,2,20250205086702,202502050867021,1225.34,74,Male,10,4030,601,20,123,9000,8.653846153846153
2025,550,3,20240200342500,1,1315.13,1,20240200342501,202402003425011,1315.13,46,Female,10,5400,840,40,81,45000,21.634615384615383
2025,552,3,20250306469800,1,2081.4,2,20250306469802,202503064698021,2081.4,61,Female,10,2310,842,40,111,38000,18.26923076923077
2025,553,3,20251300055300,1,1953.77,1,20251300055301,202513000553011,1953.77,29,Female,10,8965,510,56,73,87000,29.876373626373628
2025,553,3,20251300055300,1,1953.77,2,20251300055302,202513000553021,1953.77,28,Female,10,5240,100,30,73,30000,19.23076923076923
2025,554,3,20231200365300,1,2585.53,1,20231200365301,202312003653012,2585.53,32,Female,10,2200,850,45,125,119000,50.85470085470085
2025,554,3,20231200365300,1,2585.53,2,20231200365302,202312003653022,2585.53,38,Male,10,3820,840,50,123,80000,30.76923076923077
2025,557,3,20241204126000,1,1316.09,1,20241204126001,202412041260011,1316.09,42,Male,10,120,700,70,111,120000,32.967032967032964
2025,558,3,20250300757100,1,2025.92,1,20250300757101,202503007571011,2025.92,20,Female,10,4050,641,15,50,20000,25.641025641025642
2025,562,3,20250200244400,1,2877.25,1,20250200244401,202502002444011,2877.25,20,Male,10,8810,360,40,73,50000,24.03846153846154
2025,562,3,20250200244400,1,2877.25,2,20250200244402,202502002444021,2361.99,19,Male,10,9620,160,48,73,50000,20.03205128205128
2025,564,3,20250103238400,1,3577.22,1,20250103238401,202501032384011,3577.22,26,Male,10,7340,450,40,91,80000,38.46153846153846
2025,566,3,20240206455300,1,1325.39,1,20240206455301,202402064553011,1325.39,59,Male,10,1360,931,40,123,160000,76.92307692307692
2025,566,3,20240206455300,1,1325.39,2,20240206455302,202402064553021,1325.39,56,Female,10,8740,591,24,92,20000,16.025641025641026
2025,568,3,20250206549800,1,1372.85,1,20250206549801,202502065498011,1372.85,57,Female,10,160,842,45,73,40000,17.094017094017094
2025,569,3,20241300055700,1,910.69,3,20241300055703,202413000557031,1423.6,36,Female,10,4700,662,18,111,55000,58.76068376068376
2025,570,3,20241300055800,1,1429.66,1,20241300055801,202413000558011,1429.66,40,Female,10,800,900,40,111,52000,25.0
2025,570,3,20241300055800,1,1429.66,2,20241300055802,202413000558021,1429.66,42,Male,10,7200,751,50,40,70000,26.923076923076923
2025,571,3,20250306105400,1,1500.86,2,20250306105402,202503061054021,1500.86,44,Female,10,5160,700,46,92,42000,17.558528428093645
2025,571,3,20250306105400,1,1500.86,3,20250306105403,202503061054031,1552.04,21,Male,10,3540,812,38,73,30000,15.182186234817813
2025,572,3,20250104616700,1,1783.13,1,20250104616701,202501046167011,1783.13,46,Female,10,5940,840,40,81,45400,21.826923076923077
2025,572,3,20250104616700,1,1783.13,2,20250104616703,202501046167031,3387.53,20,Female,10,4720,591,20,81,2560,2.4615384615384617
2025,574,3,20240304604900,1,891.87,1,20240304604901,202403046049011,891.87,51,Male,10,4700,601,40,91,40000,19.23076923076923
2025,574,3,20240304604900,1,891.87,2,20240304604902,202403046049021,773.55,17,Male,10,4720,601,20,60,13000,12.5
2025,575,3,20240201416400,1,1270.64,1,20240201416401,202402014164011,1270.64,57,Male,10,9130,410,55,73,105000,36.71328671328671
2025,579,3,20240300495100,1,1813.31,1,20240300495101,202403004951011,1813.31,26,Female,10,4700,601,45,81,63000,26.923076923076923
2025,582,3,20250201384600,1,1280.69,1,20250201384601,202502013846011,1280.69,55,Female,10,430,922,40,123,165000,79.32692307692308
2025,584,3,20250204190900,1,640.03,3,20250204190903,202502041909031,701.94,55,Female,10,2145,841,40,111,80000,38.46153846153846
2025,584,3,20250204190900,1,640.03,4,20250204190902,202502041909021,701.94,52,Male,10,4700,582,40,73,40000,19.23076923076923
2025,587,3,20250201694500,1,971.64,1,20250201694501,202502016945011,971.64,42,Male,10,220,60,60,50,8000,2.5641025641025643
2025,591,3,20240202070600,1,787.01,1,20240202070601,202402020706011,787.01,42,Female,10,20,881,40,111,57000,27.403846153846153
2025,592,3,20250106297400,1,1752.63,1,20250106297401,202501062974011,1752.63,65,Male,10,7315,60,60,73,99112,31.766666666666666
2025,594,3,20241300058000,1,1078.7,1,20241300058001,202413000580011,1078.7,37,Female,10,3255,842,40,111,81600,39.23076923076923
2025,594,3,20241300058000,1,1078.7,2,20241300058002,202413000580021,1078.7,37,Male,10,430,60,40,91,73000,35.09615384615385
2025,595,3,20251300059500,1,1003.47,1,20251300059501,202513000595011,1003.47,57,Male,10,5240,581,40,123,36000,17.307692307692307
2025,595,3,20251300059500,1,1003.47,2,20251300059502,202513000595021,1003.47,50,Female,12,230,842,50,123,95000,36.53846153846154
2025,596,3,20251300059600,1,918.99,1,20251300059601,202513000596011,918.99,46,Male,10,4850,550,40,81,68000,32.69230769230769
2025,596,3,20251300059600,1,918.99,2,20251300059602,202513000596021,918.99,42,Female,10,3600,831,40,92,8000,3.8461538461538463
2025,597,3,20250302743500,1,991.52,2,20250302743502,202503027435021,991.52,34,Male,10,1360,882,40,123,140000,67.3076923076923
2025,600,3,20250200416700,1,1146.1,1,20250200416701,202502004167011,1146.1,67,Female,10,4810,711,8,73,18000,43.26923076923077
2025,601,3,20240300077100,1,1409.95,1,20240300077101,202403000771011,1409.95,41,Female,10,120,700,40,73,46000,22.115384615384617
2025,601,3,20240300077100,1,1409.95,2,20240300077102,202403000771021,1409.95,46,Male,10,2630,882,40,81,75000,36.05769230769231
2025,603,3,20250300892400,1,991.52,1,20250300892401,202503008924011,991.52,36,Male,10,2720,711,45,111,110000,47.00854700854701
2025,603,3,20250300892400,1,991.52,2,20250300892402,202503008924021,991.52,33,Female,10,430,791,68,73,125000,35.35067873303167
2025,606,3,20240304240100,1,1409.95,1,20240304240101,202403042401011,1409.95,37,Male,10,230,850,60,111,63000,20.192307692307693
2025,606,3,20240304240100,1,1409.95,2,20240304240102,202403042401021,1409.95,40,Female,10,2320,842,50,123,65000,25.0
2025,609,3,20240100342200,1,1409.0,1,20240100342201,202401003422011,1409.0,38,Female,10,5240,831,40,111,62000,29.807692307692307
2025,609,3,20240100342200,1,1409.0,2,20240100342202,202401003422021,1409.0,42,Male,10,6230,60,40,73,50000,24.03846153846154
2025,611,3,20241205942900,1,2077.06,1,20241205942901,202412059429011,2077.06,62,Male,10,6230,360,40,73,1099999,528.845673076923
2025,611,3,20241205942900,1,2077.06,2,20241205942902,202412059429021,2077.06,59,Female,10,3600,831,36,73,22000,11.752136752136753
2025,612,3,20241300059400,1,863.24,1,20241300059401,202413000594011,863.24,29,Male,10,2310,842,50,111,53000,20.384615384615383
2025,612,3,20241300059400,1,863.24,2,20241300059402,202413000594021,863.24,29,Female,10,3245,871,60,123,59000,18.91025641025641
2025,613,3,20241300059500,1,725.87,1,20241300059501,202413000595011,725.87,58,Female,10,10,701,40,92,50000,24.03846153846154
2025,613,3,20241300059500,1,725.87,2,20241300059502,202413000595021,1470.61,34,Male,10,5160,701,40,73,32000,15.384615384615385
2025,613,3,20241300059500,1,725.87,4,20241300059504,202413000595041,725.87,54,Male,10,4220,360,40,73,26000,12.5
2025,622,3,20250103158500,1,1578.6,1,20250103158501,202501031585011,1578.6,69,Male,10,1050,732,40,111,160000,76.92307692307692
2025,622,3,20250103158500,1,1578.6,2,20250103158502,202501031585021,1578.6,69,Female,10,3255,831,20,111,50000,48.07692307692308
2025,634,3,20240300292700,1,1839.4,1,20240300292701,202403002927011,1839.4,69,Female,10,410,871,32,111,65000,39.0625
2025,638,3,20240201654300,1,1263.41,1,20240201654301,202402016543011,1263.41,64,Male,10,4760,580,60,73,91000,29.166666666666668
2025,638,3,20240201654300,1,1263.41,2,20240201654302,202402016543021,1864.77,19,Female,10,4600,842,20,60,14000,13.461538461538462
2025,638,3,20240201654300,1,1263.41,3,20240201654303,202402016543031,1263.41,61,Female,10,860,711,45,73,105000,44.87179487179487
2025,643,3,20250104900500,1,2411.96,1,20250104900501,202501049005011,2411.96,34,Female,10,4110,641,25,111,82000,63.07692307692308
2025,652,3,20241201221700,1,1261.72,1,20241201221701,202412012217011,1261.72,46,Male,10,740,591,45,111,260000,111.11111111111111
2025,653,3,20250302910100,1,1071.18,1,20250302910101,202503029101011,1071.18,50,Male,10,735,721,40,111,120000,57.69230769230769
2025,653,3,20250302910100,1,1071.18,2,20250302910102,202503029101021,1071.18,47,Female,10,2540,842,35,111,35000,19.23076923076923
2025,654,3,20250304672300,1,1460.43,1,20250304672301,202503046723011,1460.43,39,Male,10,430,741,40,111,65000,31.25
2025,654,3,20250304672300,1,1460.43,2,20250304672302,202503046723021,1460.43,40,Female,10,420,881,40,81,120000,57.69230769230769
2025,656,3,20240100164100,1,1409.0,1,20240100164101,202401001641011,1409.0,41,Male,10,3535,831,40,111,82000,39.42307692307692
2025,657,3,20240300122000,1,1240.94,1,20240300122001,202403001220011,1240.94,44,Male,10,430,182,45,123,157000,67.09401709401709
2025,658,3,20240202708800,1,1195.15,1,20240202708801,202402027088011,1195.15,64,Male,10,430,732,50,92,80000,30.76923076923077
2025,659,3,20240305666100,1,1034.15,1,20240305666101,202403056661011,1034.15,48,Male,10,2630,741,45,111,110000,47.00854700854701
2025,659,3,20240305666100,1,1034.15,2,20240305666102,202403056661021,1034.15,47,Female,10,430,741,40,123,85000,40.86538461538461
2025,662,3,20240202828800,1,787.01,2,20240202828802,202402028288021,787.01,43,Male,10,4250,20,40,73,50000,24.03846153846154
2025,665,3,20231200367000,1,2222.43,1,20231200367001,202312003670011,2222.43,41,Female,10,2016,870,40,73,70000,33.65384615384615
2025,666,3,20250102364800,1,1461.27,1,20250102364801,202501023648011,1461.27,72,Female,10,2010,871,40,123,103333,49.67932692307692
2025,668,3,20250101048300,1,1635.29,1,20250101048301,202501010483011,1635.29,50,Male,10,4760,612,45,91,100000,42.73504273504273
2025,669,3,20250206121800,1,1309.87,1,20250206121801,202502061218011,1309.87,70,Female,10,4720,601,4,73,5000,24.03846153846154
2025,670,3,20240300121800,1,850.97,1,20240300121801,202403001218011,850.97,45,Male,10,710,892,52,73,242000,89.49704142011835
2025,670,3,20240300121800,1,850.97,2,20240300121802,202403001218021,928.37,16,Female,10,4720,641,12,40,7000,11.217948717948717
2025,673,3,20231200365800,1,1246.41,1,20231200365801,202312003658011,1246.41,39,Female,10,20,871,40,92,50000,24.03846153846154
2025,673,3,20231200365800,1,1246.41,2,20231200365802,202312003658021,1246.41,39,Male,10,7220,60,55,73,90000,31.46853146853147
2025,674,3,20231200366600,1,1321.99,1,20231200366601,202312003666011,1321.99,31,Male,10,3160,840,40,125,90000,43.26923076923077
2025,674,3,20231200366600,1,1321.99,2,20231200366602,202312003666021,1321.99,31,Female,10,350,831,40,111,136000,65.38461538461539
2025,675,3,20231200365100,1,1819.24,1,20231200365101,202312003651011,1819.24,60,Female,10,1220,900,40,111,95000,45.67307692307692
2025,678,3,20250202906500,1,1797.28,1,20250202906501,202502029065011,1797.28,39,Male,10,7240,622,40,111,62000,29.807692307692307
2025,678,3,20250202906500,1,1797.28,2,20250202906502,202502029065021,1797.28,38,Female,10,5700,760,40,81,25000,12.01923076923077
2025,680,3,20250301450100,1,1712.55,1,20250301450101,202503014501011,1712.55,57,Male,10,2540,842,40,111,3200,1.5384615384615385
2025,684,3,20240305666400,1,865.91,2,20240305666402,202403056664021,865.91,79,Female,10,2310,842,40,111,63556,30.55576923076923
2025,686,3,20250301835500,1,1654.92,1,20250301835501,202503018355011,1654.92,34,Male,10,3320,831,40,123,215000,103.36538461538461
2025,686,3,20250301835500,1,1654.92,2,20250301835502,202503018355021,1654.92,35,Female,10,9610,622,40,111,23000,11.057692307692308
2025,692,3,20240104107300,1,1485.44,1,20240104107301,202401041073011,1485.44,56,Male,10,7750,331,40,73,85000,40.86538461538461
2025,693,3,20241205074200,1,2426.53,1,20241205074201,202412050742011,2426.53,68,Male,10,420,881,40,111,146212,70.29423076923077
2025,696,3,20250202375500,1,1109.65,1,20250202375501,202502023755011,1109.65,32,Female,10,3258,840,40,123,114437,55.01778846153846
2025,696,3,20250202375500,1,1109.65,2,20250202375502,202502023755021,1109.65,33,Female,10,420,871,40,111,44424,21.357692307692307
2025,697,3,20240102626300,1,1692.04,1,20240102626301,202401026263011,1692.04,61,Female,10,5810,890,8,73,46800,112.5
2025,697,3,20240102626300,1,1692.04,2,20240102626302,202401026263021,1692.04,65,Male,10,4720,432,8,91,70000,168.26923076923077
2025,703,3,20250201264400,1,1984.01,1,20250201264401,202502012644011,1984.01,26,Female,10,4110,641,35,111,50062,27.506593406593407
2025,703,3,20250201264400,1,1984.01,2,20250201264402,202502012644021,1984.01,25,Female,10,4110,641,35,111,50000,27.47252747252747
2025,704,3,20250202209900,1,1930.57,1,20250202209901,202502022099011,1930.57,31,Male,10,430,60,40,73,52000,25.0
2025,704,3,20250202209900,1,1930.57,2,20250202209902,202502022099021,1930.57,28,Female,10,4760,682,40,111,38000,18.26923076923077
2025,709,3,20250300028900,1,1551.24,1,20250300028901,202503000289011,1551.24,23,Male,10,1107,732,42,73,40000,18.315018315018314
2025,710,3,20240201237400,1,1269.44,1,20240201237401,202402012374011,1269.44,65,Male,10,20,60,50,111,80000,30.76923076923077
2025,711,3,20240206135800,1,674.2,2,20240206135802,202402061358022,674.2,49,Male,10,20,741,40,123,180000,86.53846153846153
2025,725,3,20251300072500,1,1019.07,1,20251300072501,202513000725011,1019.07,39,Male,10,2310,842,40,123,55000,26.442307692307693
2025,725,3,20251300072500,1,1019.07,2,20251300072502,202513000725021,1019.07,38,Female,10,3160,840,50,125,56000,21.53846153846154
2025,729,3,20251300072900,1,1685.07,1,20251300072901,202513000729011,1685.07,39,Female,10,4610,871,18,50,18000,19.23076923076923
2025,729,3,20251300072900,1,1685.07,2,20251300072902,202513000729021,1685.07,48,Male,10,9620,360,40,73,59000,28.365384615384617
2025,732,3,20251300073200,1,853.48,2,20251300073202,202513000732021,853.48,46,Female,10,5250,922,40,111,105000,50.48076923076923
2025,733,3,20251300073300,1,1370.23,1,20251300073301,202513000733011,1370.23,49,Male,10,1020,732,40,111,125000,60.09615384615385
2025,733,3,20251300073300,1,1370.23,2,20251300073302,202513000733021,1370.23,44,Female,10,2310,842,38,111,75000,37.955465587044536
2025,733,3,20251300073300,1,1370.23,3,20251300073303,202513000733031,1887.66,20,Female,10,4965,802,10,81,30000,57.69230769230769
2025,735,3,20251300073500,1,1009.38,1,20251300073501,202513000735011,1009.38,63,Male,10,20,412,42,92,109000,49.908424908424905
2025,735,3,20251300073500,1,1009.38,2,20251300073502,202513000735021,1009.38,62,Female,10,3255,840,32,81,110000,66.10576923076923
2025,735,3,20251300073500,1,1009.38,4,20251300073504,202513000735041,1865.61,17,Male,10,4120,800,8,50,4200,10.096153846153847
2025,736,3,20251300073600,1,665.26,1,20251300073601,202513000736011,665.26,55,Male,10,50,741,47,111,70000,28.641571194762683
2025,737,3,20251300073700,1,1099.41,1,20251300073701,202513000737011,1099.41,44,Male,10,430,181,45,111,90000,38.46153846153846
2025,737,3,20251300073700,1,1099.41,2,20251300073702,202513000737021,1099.41,40,Female,10,1300,20,50,123,136000,52.30769230769231
2025,738,3,20251300073800,1,813.65,1,20251300073801,202513000738011,813.65,47,Male,10,6355,842,38,81,120000,60.72874493927125
2025,738,3,20251300073800,1,813.65,2,20251300073802,202513000738021,813.65,48,Female,10,2010,842,40,123,70000,33.65384615384615
2025,745,3,20240202966400,1,1434.91,3,20240202966405,202402029664051,1937.49,23,Female,10,2630,151,7,81,3255,8.942307692307692
2025,745,3,20240202966400,1,1434.91,4,20240202966406,202402029664061,2100.65,22,Male,10,2540,850,15,81,3351,4.296153846153846
2025,748,3,20240202000300,1,1263.41,2,20240202000302,202402020003021,1263.41,61,Female,10,3600,831,32,81,25500,15.32451923076923
2025,748,3,20240202000300,1,1263.41,3,20240202000303,202402020003031,2100.65,22,Male,10,7340,360,40,73,52000,25.0
2025,754,3,20251300075400,1,1122.41,1,20251300075401,202513000754011,1122.41,50,Female,10,8740,623,30,111,7500,4.8076923076923075
2025,755,3,20251300075500,1,1676.72,2,20251300075502,202513000755021,1676.72,34,Male,10,220,60,50,81,61000,23.46153846153846
